transaction_id,customer_id,visit_date,total_spending
T004141,1154,2024-04-15,456617
T006019,1403,2024-04-16,152532
T000285,1427,2024-04-16,235196
T003608,1240,2024-04-16,49328
T003494,1059,2024-04-16,216475
T003123,1037,2024-04-16,199158
T004779,1022,2024-04-16,100821
T007983,1014,2024-04-16,170362
T001419,1196,2024-04-16,435642
T003558,1047,2024-04-16,317463
T003358,1210,2024-04-16,307744
T004485,1247,2024-04-16,104859
T007732,1429,2024-04-17,94310
T003720,1241,2024-04-17,188990
T003582,1277,2024-04-17,136905
T003303,1401,2024-04-17,311517
T002204,1424,2024-04-17,464258
T004746,1478,2024-04-17,378038
T007032,1048,2024-04-17,339199
T004684,1413,2024-04-17,452911
T004461,1094,2024-04-17,496387
T004287,1275,2024-04-17,333474
T000631,1009,2024-04-17,172383
T004070,1033,2024-04-18,404572
T001125,1326,2024-04-18,55575
T003535,1394,2024-04-18,475618
T000646,1277,2024-04-18,461157
T004550,1253,2024-04-18,63585
T006345,1163,2024-04-18,343973
T006956,1246,2024-04-18,454610
T007907,1304,2024-04-18,115195
T000297,1153,2024-04-18,320646
T003387,1326,2024-04-18,176049
T006922,1103,2024-04-18,433869
T006500,1064,2024-04-18,92287
T005192,1270,2024-04-18,261147
T006502,1244,2024-04-18,140550
T007484,1251,2024-04-18,414484
T001459,1466,2024-04-18,35791
T006474,1054,2024-04-18,346158
T007886,1269,2024-04-19,444541
T004678,1071,2024-04-19,345102
T003633,1019,2024-04-19,336859
T006191,1015,2024-04-19,207460
T004860,1355,2024-04-19,213953
T007493,1020,2024-04-19,196774
T005320,1202,2024-04-19,297637
T001687,1109,2024-04-19,97173
T005159,1333,2024-04-19,429759
T005525,1463,2024-04-19,475639
T002169,1061,2024-04-19,268045
T007801,1154,2024-04-19,277057
T006479,1270,2024-04-19,269652
T005777,1382,2024-04-19,120726
T005765,1286,2024-04-20,222138
T003383,1292,2024-04-20,212206
T003887,1379,2024-04-20,40193
T003282,1065,2024-04-20,66073
T005745,1246,2024-04-20,277841
T007283,1116,2024-04-20,254823
T004323,1058,2024-04-20,251560
T002714,1090,2024-04-20,391732
T006379,1346,2024-04-20,222222
T001704,1211,2024-04-20,168731
T005711,1381,2024-04-20,451869
T002600,1157,2024-04-21,495813
T005150,1337,2024-04-21,210606
T001953,1376,2024-04-21,140650
T001869,1388,2024-04-21,230995
T004944,1430,2024-04-21,362876
T002234,1411,2024-04-21,494655
T004894,1051,2024-04-21,493300
T006281,1273,2024-04-21,200903
T000085,1365,2024-04-21,442888
T000031,1268,2024-04-21,496154
T007934,1123,2024-04-22,115384
T007615,1402,2024-04-22,195040
T000719,1359,2024-04-22,76614
T005852,1047,2024-04-22,92752
T003823,1024,2024-04-22,198050
T004180,1452,2024-04-22,433612
T000305,1063,2024-04-22,240319
T007574,1074,2024-04-22,171628
T004903,1166,2024-04-22,144535
T000936,1457,2024-04-22,335438
T005523,1366,2024-04-22,295631
T005455,1287,2024-04-22,159516
T000039,1469,2024-04-22,193412
T005077,1039,2024-04-23,243410
T003497,1195,2024-04-23,139133
T000720,1223,2024-04-23,223474
T002541,1425,2024-04-23,147838
T006044,1077,2024-04-23,144506
T003432,1024,2024-04-23,128197
T000574,1147,2024-04-23,286651
T005346,1462,2024-04-23,335240
T000628,1236,2024-04-23,477725
T000516,1204,2024-04-23,314827
T000374,1443,2024-04-23,91301
T001037,1454,2024-04-23,143482
T001927,1310,2024-04-24,103796
T005675,1390,2024-04-24,204522
T001613,1497,2024-04-24,172079
T006818,1148,2024-04-24,315906
T006461,1348,2024-04-24,378692
T003027,1108,2024-04-24,274585
T001640,1113,2024-04-24,38179
T005562,1378,2024-04-24,414411
T006784,1315,2024-04-24,496131
T003734,1274,2024-04-24,127255
T004514,1246,2024-04-24,299477
T001780,1500,2024-04-24,367455
T003561,1174,2024-04-25,29780
T003808,1378,2024-04-25,465724
T003958,1340,2024-04-25,346342
T004136,1124,2024-04-25,235616
T002161,1383,2024-04-25,421519
T004124,1433,2024-04-25,72330
T005434,1385,2024-04-25,26846
T007778,1157,2024-04-25,309707
T005259,1276,2024-04-25,85958
T004235,1367,2024-04-26,198810
T005271,1058,2024-04-26,488702
T002629,1061,2024-04-26,286902
T003038,1446,2024-04-26,254257
T003530,1199,2024-04-26,234460
T006290,1397,2024-04-26,349326
T003622,1048,2024-04-26,310299
T004752,1110,2024-04-26,248289
T000965,1285,2024-04-26,357358
T000210,1397,2024-04-26,481560
T003124,1001,2024-04-26,86770
T006829,1076,2024-04-27,478342
T000622,1153,2024-04-27,382803
T005705,1122,2024-04-27,221984
T000961,1126,2024-04-27,169438
T001595,1376,2024-04-27,23830
T002823,1451,2024-04-27,406435
T002895,1155,2024-04-27,194021
T005595,1438,2024-04-27,36489
T004074,1489,2024-04-27,496697
T006088,1327,2024-04-28,390371
T000381,1251,2024-04-28,332946
T006118,1195,2024-04-28,463092
T004184,1473,2024-04-28,139233
T007913,1046,2024-04-28,54370
T004842,1414,2024-04-28,426516
T007304,1271,2024-04-28,20799
T005924,1315,2024-04-28,253470
T007252,1001,2024-04-28,366336
T000950,1497,2024-04-28,440515
T001172,1132,2024-04-28,129681
T000145,1143,2024-04-29,459705
T007111,1341,2024-04-29,378773
T003871,1453,2024-04-29,409336
T005226,1032,2024-04-29,459624
T002185,1330,2024-04-29,343392
T006737,1333,2024-04-29,218300
T004935,1143,2024-04-29,40967
T004581,1450,2024-04-29,289695
T003813,1195,2024-04-29,61163
T003591,1078,2024-04-30,138278
T004416,1213,2024-04-30,140756
T005015,1465,2024-04-30,395993
T003794,1116,2024-04-30,128333
T000402,1186,2024-04-30,339349
T005124,1223,2024-04-30,438709
T000796,1332,2024-04-30,384833
T000619,1404,2024-04-30,61721
T006057,1441,2024-04-30,367697
T003313,1439,2024-04-30,379838
T001708,1051,2024-04-30,298456
T000581,1422,2024-04-30,150514
T000854,1002,2024-04-30,294843
T005347,1441,2024-05-01,206650
T002412,1418,2024-05-01,287913
T005769,1370,2024-05-01,154384
T004683,1390,2024-05-01,20792
T003819,1189,2024-05-01,498699
T002810,1420,2024-05-01,310351
T005498,1087,2024-05-01,244388
T000185,1273,2024-05-01,182572
T003781,1303,2024-05-02,48807
T007618,1097,2024-05-02,62129
T007807,1480,2024-05-02,459795
T004997,1007,2024-05-02,471607
T001479,1381,2024-05-02,317393
T001195,1374,2024-05-02,410463
T002052,1356,2024-05-03,100145
T006925,1301,2024-05-03,33654
T007813,1275,2024-05-03,136849
T007296,1338,2024-05-03,380391
T005643,1496,2024-05-03,185215
T003702,1451,2024-05-03,217385
T005986,1285,2024-05-03,336161
T004936,1104,2024-05-03,412297
T005998,1438,2024-05-04,162312
T004285,1038,2024-05-04,39192
T003240,1059,2024-05-04,197187
T001710,1442,2024-05-04,309713
T007950,1304,2024-05-04,272055
T006431,1396,2024-05-04,331191
T004992,1439,2024-05-04,120353
T003586,1294,2024-05-04,459961
T003587,1062,2024-05-04,312753
T004035,1328,2024-05-05,256104
T004054,1053,2024-05-05,92795
T004483,1206,2024-05-05,107601
T005577,1449,2024-05-05,315206
T001186,1312,2024-05-05,171601
T005929,1263,2024-05-05,108074
T007543,1375,2024-05-06,255189
T004819,1287,2024-05-06,442701
T003077,1443,2024-05-06,448105
T003434,1171,2024-05-06,80285
T002870,1064,2024-05-06,154718
T000942,1119,2024-05-06,94180
T007663,1032,2024-05-06,92264
T004696,1485,2024-05-06,444101
T003878,1357,2024-05-06,194980
T003700,1377,2024-05-06,159244
T004268,1432,2024-05-06,268749
T005108,1192,2024-05-06,55546
T005644,1078,2024-05-06,281689
T004680,1265,2024-05-06,50844
T000802,1445,2024-05-06,124268
T000746,1127,2024-05-07,290656
T000662,1392,2024-05-07,417306
T007072,1260,2024-05-07,354302
T006244,1231,2024-05-07,499367
T003515,1133,2024-05-07,348380
T006448,1118,2024-05-07,220887
T003602,1428,2024-05-07,303650
T007065,1276,2024-05-07,319631
T003311,1217,2024-05-07,491820
T007880,1286,2024-05-07,154724
T007098,1074,2024-05-08,470047
T003380,1216,2024-05-08,498911
T004289,1443,2024-05-08,332093
T007121,1434,2024-05-08,241524
T000524,1029,2024-05-08,462091
T004165,1134,2024-05-08,247977
T007744,1377,2024-05-08,494106
T006034,1343,2024-05-08,367238
T006621,1393,2024-05-08,358295
T000817,1105,2024-05-09,138018
T005102,1011,2024-05-09,177387
T001045,1073,2024-05-09,317908
T006687,1453,2024-05-09,83474
T002532,1196,2024-05-09,209300
T000938,1020,2024-05-09,419122
T007264,1417,2024-05-09,382181
T003675,1086,2024-05-09,276624
T002804,1294,2024-05-09,282181
T002521,1308,2024-05-10,379830
T007871,1451,2024-05-10,353935
T002982,1104,2024-05-10,393649
T001539,1099,2024-05-10,128269
T001316,1444,2024-05-10,488423
T005685,1462,2024-05-10,381950
T005635,1175,2024-05-10,426885
T003639,1154,2024-05-10,321239
T001560,1221,2024-05-10,135370
T000181,1402,2024-05-10,359313
T007546,1428,2024-05-11,363524
T006637,1438,2024-05-11,461932
T007250,1007,2024-05-11,332477
T004898,1388,2024-05-11,168079
T003477,1373,2024-05-11,96620
T002352,1476,2024-05-11,65452
T007594,1327,2024-05-11,374168
T004160,1414,2024-05-11,410101
T000434,1007,2024-05-11,161140
T002926,1059,2024-05-11,222684
T005686,1013,2024-05-11,380868
T003793,1242,2024-05-11,150843
T001282,1425,2024-05-11,393095
T001427,1342,2024-05-12,96034
T006845,1045,2024-05-12,423111
T006344,1188,2024-05-12,130210
T000984,1234,2024-05-12,126734
T007951,1135,2024-05-12,154918
T007458,1286,2024-05-12,232823
T003210,1281,2024-05-12,92035
T000580,1380,2024-05-12,257898
T006789,1179,2024-05-12,49870
T004240,1073,2024-05-12,297983
T001436,1166,2024-05-12,128417
T000864,1111,2024-05-12,336354
T002064,1100,2024-05-13,149327
T004632,1062,2024-05-13,488571
T007863,1334,2024-05-13,135087
T004299,1238,2024-05-13,72494
T002682,1344,2024-05-13,421345
T003912,1480,2024-05-13,29218
T004813,1176,2024-05-14,462466
T007794,1485,2024-05-14,47235
T006388,1020,2024-05-14,376622
T007706,1187,2024-05-14,482292
T002181,1494,2024-05-14,459113
T007776,1014,2024-05-14,371671
T001784,1172,2024-05-14,432639
T003548,1491,2024-05-14,46352
T005131,1184,2024-05-15,368053
T004205,1068,2024-05-15,96794
T006897,1085,2024-05-15,85471
T007384,1448,2024-05-15,465678
T001267,1077,2024-05-15,175964
T005977,1275,2024-05-15,48380
T003430,1182,2024-05-15,354762
T001999,1301,2024-05-15,63773
T005057,1084,2024-05-16,137136
T004077,1197,2024-05-16,276551
T004309,1295,2024-05-16,119341
T003996,1216,2024-05-16,220073
T000871,1326,2024-05-16,287064
T005624,1426,2024-05-16,224957
T000814,1177,2024-05-16,285251
T001543,1190,2024-05-16,54142
T004086,1084,2024-05-16,409530
T004266,1069,2024-05-16,72414
T005771,1373,2024-05-16,24318
T006111,1410,2024-05-16,236426
T005317,1143,2024-05-16,472401
T001337,1102,2024-05-16,38383
T006428,1317,2024-05-16,486718
T003469,1007,2024-05-16,244310
T006514,1330,2024-05-16,172748
T007498,1065,2024-05-16,101014
T006529,1418,2024-05-16,459802
T007890,1098,2024-05-17,139828
T004900,1113,2024-05-17,227936
T003831,1471,2024-05-17,130282
T003102,1152,2024-05-17,398976
T004103,1202,2024-05-17,41134
T004037,1206,2024-05-17,452014
T003922,1405,2024-05-17,345865
T001313,1049,2024-05-17,430526
T000576,1453,2024-05-17,122552
T006236,1400,2024-05-17,497932
T006364,1188,2024-05-17,463541
T001970,1109,2024-05-17,34281
T006887,1028,2024-05-17,114841
T003541,1456,2024-05-17,466832
T005446,1388,2024-05-17,424111
T002178,1017,2024-05-17,284809
T005353,1321,2024-05-17,357563
T004263,1063,2024-05-17,395926
T000311,1330,2024-05-17,221974
T007212,1482,2024-05-17,321457
T001961,1188,2024-05-18,279188
T006186,1159,2024-05-18,303161
T003148,1414,2024-05-18,127187
T006848,1233,2024-05-18,394766
T000441,1031,2024-05-18,362925
T001583,1183,2024-05-18,57049
T007673,1224,2024-05-18,283116
T007669,1001,2024-05-18,446102
T003333,1340,2024-05-18,305873
T002432,1442,2024-05-18,124663
T005687,1391,2024-05-19,33580
T005571,1349,2024-05-19,247993
T004256,1369,2024-05-19,461012
T005310,1149,2024-05-19,267888
T002430,1067,2024-05-19,174731
T006664,1383,2024-05-19,58912
T006920,1405,2024-05-19,368492
T000888,1287,2024-05-19,422880
T001061,1082,2024-05-20,290717
T001528,1382,2024-05-20,43404
T005608,1031,2024-05-20,482826
T007802,1154,2024-05-20,101583
T000921,1497,2024-05-20,474111
T006071,1316,2024-05-20,241224
T003664,1094,2024-05-20,158470
T002456,1115,2024-05-20,471836
T003416,1280,2024-05-20,193453
T001332,1326,2024-05-20,435168
T007988,1119,2024-05-20,170468
T001354,1311,2024-05-20,59979
T006648,1364,2024-05-21,124448
T000345,1269,2024-05-21,159570
T006634,1487,2024-05-21,354166
T007770,1212,2024-05-21,125547
T004349,1363,2024-05-21,106284
T001442,1490,2024-05-21,125722
T001425,1427,2024-05-22,417067
T006803,1482,2024-05-22,305818
T001947,1229,2024-05-22,124162
T004585,1387,2024-05-22,395360
T007610,1438,2024-05-22,407102
T005485,1105,2024-05-22,462037
T002702,1108,2024-05-22,121041
T000519,1227,2024-05-22,23599
T004300,1264,2024-05-22,239045
T001551,1260,2024-05-22,29388
T000803,1024,2024-05-23,332282
T005277,1174,2024-05-23,96313
T006974,1142,2024-05-23,372432
T002175,1423,2024-05-23,430141
T000437,1045,2024-05-23,206988
T006357,1275,2024-05-23,314939
T002598,1038,2024-05-23,483843
T005616,1101,2024-05-23,280737
T005667,1407,2024-05-23,478930
T004545,1062,2024-05-23,333142
T006114,1306,2024-05-23,455294
T000597,1060,2024-05-23,66666
T007762,1413,2024-05-24,103086
T002134,1376,2024-05-24,140738
T003030,1352,2024-05-24,354943
T007768,1042,2024-05-24,137574
T004191,1048,2024-05-24,82167
T000251,1409,2024-05-24,463172
T001786,1435,2024-05-24,112199
T002764,1398,2024-05-24,56368
T002882,1113,2024-05-25,83560
T004706,1054,2024-05-25,347018
T007881,1049,2024-05-25,308441
T005493,1434,2024-05-25,196636
T000945,1485,2024-05-25,313788
T000521,1381,2024-05-25,309437
T006754,1200,2024-05-25,484747
T007531,1122,2024-05-25,329887
T007152,1318,2024-05-25,468995
T000891,1195,2024-05-25,219245
T001705,1391,2024-05-25,174525
T006391,1240,2024-05-25,364963
T007541,1451,2024-05-25,188376
T003752,1266,2024-05-25,94874
T002074,1084,2024-05-26,370933
T002040,1410,2024-05-26,281484
T003575,1422,2024-05-26,274477
T007989,1238,2024-05-26,474064
T005954,1118,2024-05-26,152316
T001626,1112,2024-05-26,402478
T003534,1025,2024-05-26,425890
T003651,1245,2024-05-27,49767
T004523,1245,2024-05-27,472642
T002516,1286,2024-05-27,488616
T005389,1149,2024-05-27,103804
T006143,1333,2024-05-27,113375
T000267,1293,2024-05-27,276094
T003435,1409,2024-05-27,301010
T001404,1237,2024-05-27,28070
T007497,1328,2024-05-27,183935
T007285,1447,2024-05-28,334045
T005315,1467,2024-05-28,135925
T001046,1245,2024-05-28,252843
T002312,1454,2024-05-28,324422
T004232,1127,2024-05-28,494092
T002177,1177,2024-05-28,82461
T004253,1493,2024-05-28,144264
T000735,1007,2024-05-28,396506
T005828,1368,2024-05-28,370115
T001040,1161,2024-05-28,107388
T005059,1293,2024-05-28,194823
T001130,1427,2024-05-29,224180
T003952,1169,2024-05-29,139558
T000592,1271,2024-05-29,72044
T001162,1291,2024-05-29,466710
T005939,1254,2024-05-29,323621
T006257,1288,2024-05-30,132765
T000001,1215,2024-05-30,79263
T004326,1188,2024-05-30,377105
T001452,1399,2024-05-30,223729
T002707,1445,2024-05-30,280314
T003175,1358,2024-05-30,314887
T000620,1046,2024-05-30,131597
T005214,1226,2024-05-30,233058
T004994,1430,2024-05-30,188515
T000158,1282,2024-05-31,62176
T006483,1348,2024-05-31,373334
T004417,1317,2024-05-31,131641
T007710,1127,2024-05-31,475026
T003654,1418,2024-05-31,240767
T000674,1080,2024-05-31,371753
T005461,1290,2024-05-31,384859
T003812,1385,2024-05-31,369529
T000406,1354,2024-05-31,45874
T003920,1153,2024-05-31,196561
T006881,1333,2024-05-31,54880
T007217,1189,2024-06-01,61098
T001979,1019,2024-06-01,462985
T003653,1450,2024-06-01,231818
T001630,1227,2024-06-01,181545
T006630,1117,2024-06-01,290755
T005702,1100,2024-06-01,61057
T003938,1096,2024-06-02,20050
T007311,1190,2024-06-02,423125
T000748,1188,2024-06-02,333678
T006411,1372,2024-06-02,418019
T000602,1309,2024-06-02,426201
T007780,1132,2024-06-02,185202
T006240,1149,2024-06-02,84022
T006227,1164,2024-06-03,432585
T002010,1047,2024-06-03,447175
T002480,1344,2024-06-03,282113
T003106,1057,2024-06-03,474325
T007381,1325,2024-06-03,203107
T006495,1435,2024-06-03,252866
T004592,1146,2024-06-03,260509
T006929,1371,2024-06-03,164444
T001108,1412,2024-06-03,141548
T002791,1311,2024-06-03,435659
T000022,1342,2024-06-03,107893
T002201,1076,2024-06-03,376338
T005299,1013,2024-06-03,289629
T007927,1461,2024-06-03,455553
T002569,1445,2024-06-03,250314
T002535,1264,2024-06-03,48805
T006782,1284,2024-06-03,252686
T005588,1205,2024-06-03,195257
T005097,1471,2024-06-04,175304
T004926,1182,2024-06-04,405122
T001618,1308,2024-06-04,336096
T000247,1239,2024-06-04,234776
T000203,1015,2024-06-04,110450
T004688,1215,2024-06-04,133104
T002898,1448,2024-06-04,122077
T001729,1329,2024-06-04,96067
T002683,1277,2024-06-04,111954
T005530,1377,2024-06-04,407740
T006351,1109,2024-06-04,401610
T007464,1071,2024-06-04,256641
T003581,1122,2024-06-04,106706
T001270,1409,2024-06-04,114897
T000026,1287,2024-06-05,336235
T001841,1421,2024-06-05,431885
T000239,1477,2024-06-05,180448
T005736,1388,2024-06-05,100880
T000355,1267,2024-06-05,214860
T002861,1427,2024-06-05,396556
T007646,1208,2024-06-05,22203
T002534,1476,2024-06-05,189162
T000503,1401,2024-06-05,318951
T002981,1338,2024-06-05,125481
T006623,1405,2024-06-05,349112
T005985,1500,2024-06-05,239559
T002496,1173,2024-06-05,106916
T006424,1376,2024-06-05,26798
T005202,1486,2024-06-05,29297
T003775,1282,2024-06-05,29586
T004291,1077,2024-06-05,119233
T005957,1076,2024-06-05,288634
T000676,1086,2024-06-06,283254
T001174,1345,2024-06-06,75597
T001494,1079,2024-06-06,372171
T003374,1109,2024-06-06,373923
T006509,1278,2024-06-06,70530
T000772,1307,2024-06-06,392860
T006066,1187,2024-06-06,454720
T001379,1360,2024-06-06,118453
T000204,1376,2024-06-07,125669
T001301,1353,2024-06-07,395209
T007992,1010,2024-06-07,215346
T007737,1097,2024-06-07,214262
T005351,1190,2024-06-07,467803
T001505,1334,2024-06-07,111291
T005284,1269,2024-06-07,451561
T001218,1378,2024-06-07,20987
T007472,1193,2024-06-08,234241
T005951,1208,2024-06-08,440051
T002617,1347,2024-06-08,190981
T000664,1214,2024-06-08,181080
T007289,1415,2024-06-08,309822
T004930,1321,2024-06-08,406503
T004637,1122,2024-06-08,342166
T000114,1275,2024-06-08,498943
T007376,1350,2024-06-08,319329
T005606,1162,2024-06-08,80046
T004010,1390,2024-06-08,363603
T004518,1432,2024-06-08,56668
T007542,1056,2024-06-08,462493
T006583,1222,2024-06-08,267605
T000838,1018,2024-06-08,113885
T007639,1055,2024-06-09,163659
T004383,1129,2024-06-09,364192
T000034,1455,2024-06-09,23657
T005487,1044,2024-06-09,184702
T006325,1046,2024-06-09,29127
T006040,1324,2024-06-09,480792
T006717,1067,2024-06-09,267368
T006072,1472,2024-06-09,385330
T002567,1417,2024-06-10,341574
T003900,1059,2024-06-10,229239
T005305,1338,2024-06-10,110153
T004887,1482,2024-06-10,82979
T005625,1405,2024-06-10,141103
T004113,1006,2024-06-10,487216
T001565,1231,2024-06-10,369490
T005034,1064,2024-06-10,498224
T004981,1150,2024-06-10,306342
T007358,1245,2024-06-10,439464
T002761,1331,2024-06-10,53087
T001443,1158,2024-06-10,317283
T002116,1475,2024-06-10,194224
T003539,1461,2024-06-11,31957
T003008,1246,2024-06-11,204193
T001457,1130,2024-06-11,380766
T005376,1421,2024-06-11,300114
T004384,1196,2024-06-11,43461
T001215,1271,2024-06-11,169481
T004334,1335,2024-06-11,28469
T000325,1215,2024-06-11,274232
T003557,1057,2024-06-11,86714
T001956,1162,2024-06-11,207488
T007013,1042,2024-06-11,340930
T000479,1455,2024-06-12,140120
T000609,1199,2024-06-12,469360
T006770,1279,2024-06-12,107919
T000455,1077,2024-06-12,271442
T003589,1446,2024-06-12,440945
T003908,1254,2024-06-12,469450
T006134,1284,2024-06-12,281196
T004350,1310,2024-06-12,105227
T004710,1059,2024-06-12,189299
T004498,1175,2024-06-12,37580
T001480,1436,2024-06-13,382268
T000511,1306,2024-06-13,299889
T000408,1347,2024-06-13,21301
T000125,1303,2024-06-13,447776
T007975,1422,2024-06-13,203276
T004818,1445,2024-06-13,219307
T006872,1037,2024-06-13,351159
T007325,1269,2024-06-13,449497
T006934,1135,2024-06-13,111724
T006528,1188,2024-06-13,49251
T004776,1257,2024-06-13,287524
T000092,1201,2024-06-13,68737
T006703,1387,2024-06-13,88225
T006733,1496,2024-06-13,122012
T003981,1402,2024-06-13,196684
T002157,1161,2024-06-13,63315
T007088,1267,2024-06-14,330385
T001959,1403,2024-06-14,87009
T007759,1149,2024-06-14,242452
T005222,1318,2024-06-14,298930
